row_id,customer_id,movement_date,movement_type,mrr_movement_usd
882,cus_fd99d63a-8d90-11e7-b626-b73d608b32b5,2018-01-01,expansion,330.69999126103295
249,cus_f8385e92-f7d6-11e5-aa34-7bb61713ce2e,2016-06-01,expansion,52.658860683018865
173,cus_78a7e5ca-9f21-11e5-ad5a-27cbd0718396,2016-01-01,expansion,123.18841996646194
1871,cus_21360340-6b0b-11e8-a592-1f66dad2fa1b,2019-06-23,expansion,10.71
1804,cus_79804d94-1045-11e6-90e1-4faa09ec3db6,2019-05-16,expansion,25.531715081384167
1559,cus_ceb14434-3dda-11e8-be09-c39d6787334e,2019-01-25,expansion,32.13
1553,cus_5166c0f0-575b-11e7-93df-3bb02234bd9b,2019-01-22,expansion,84.260759909096834
466,cus_324c175c-fe95-11e6-8ab5-3f5a26166921,2017-03-10,expansion,17.639909467499773
1276,cus_c8509a28-810f-11e7-9347-d35f8d9f8c6d,2018-08-22,expansion,107.1
1008,cus_78b576ac-5233-11e6-bc41-5bf9efd708e1,2018-03-23,expansion,28.793326573908345
1275,cus_9e5ecf1e-a91e-11e7-8b5e-6716bceeb691,2018-08-20,expansion,85.68
1000,cus_eae404ec-6e2e-11e7-aaea-f3193e385d38,2018-03-21,expansion,21.42
998,cus_56e8e114-dac0-11e7-b630-0f659d547dda,2018-03-21,expansion,81.8244
1143,cus_21360340-6b0b-11e8-a592-1f66dad2fa1b,2018-06-05,expansion,0.0
1713,cus_d7d4118c-4b0c-11e9-84ad-d370aafd96f3,2019-04-01,expansion,19.247165553513259
1710,cus_39d6fcc4-c713-11e8-93f1-f7b3158d4bf5,2019-04-01,expansion,406.93733721464679
1282,cus_70f34042-5f8e-11e8-8842-93c5f0be99ed,2018-08-25,expansion,85.68
1333,cus_544e3c3c-ec65-11e6-87e6-4feffacded01,2018-09-23,expansion,101.745
744,cus_c392c600-80ec-11e7-a382-dbf7ee0b1144,2017-10-17,expansion,21.42
386,cus_4222b056-b713-11e6-9623-b3dc5c2a2927,2016-12-30,expansion,19.4922
1134,cus_38d00a16-fd4f-11e7-ac5c-eb43410b2769,2018-05-31,expansion,85.68
1124,cus_5f0354fa-4dfd-11e8-a3d1-27121a74cbaf,2018-05-30,expansion,314.06391925988225
1329,cus_bb7fd956-b267-11e7-83b2-1fa1542d50eb,2018-09-21,expansion,32.13
877,cus_e7c498fc-1619-11e7-95ef-83be002c26e2,2017-12-30,expansion,10.71
1258,cus_720f461a-b061-11e7-9dab-eb335fcecdcf,2018-08-13,expansion,171.36
1260,cus_041644c4-d1d2-11e6-b92c-d3ec07e3944e,2018-08-14,expansion,93.109503545398638
815,cus_61f791a8-9783-11e6-9c2b-0ff4148836c9,2017-11-23,expansion,32.13
994,cus_9d9465fc-bf3b-11e7-86af-6b2bb51c4e9a,2018-03-16,expansion,74.42917358233727
810,cus_61f791a8-9783-11e6-9c2b-0ff4148836c9,2017-11-21,expansion,10.71
812,cus_a9a43ae2-74f6-11e6-9006-e3be70970016,2017-11-21,expansion,10.71
1344,cus_99c957ee-3f19-11e8-abb4-9f1684e1dee3,2018-09-26,expansion,66.021533746188808
301,cus_ca7d3f24-11c9-11e6-962c-b7950c27d032,2016-09-01,expansion,133.41551695959117
1351,cus_c0341ba6-9637-11e8-b678-9ba968fff87f,2018-09-28,expansion,56.199821587867973
1274,cus_6abe9f20-f655-11e7-ba45-5f238103102e,2018-08-19,expansion,32.13
1908,cus_2cf42a32-9166-11e8-bee8-5f5412133146,2019-07-27,expansion,0.0
74,cus_d4c104f0-9d09-11e5-b6ea-e3a4afbebf1f,2015-08-11,expansion,25.704
1900,cus_ceb14434-3dda-11e8-be09-c39d6787334e,2019-07-25,expansion,74.97
1424,cus_1e56d136-a477-11e8-87e5-975326b6605e,2018-11-01,expansion,119.952
1979,cus_0cea527a-8eaa-11e8-9b27-2306fa7c0269,2019-08-31,expansion,21.42
1627,cus_68241c48-b835-11e8-bb94-1f5cec367ffe,2019-02-27,expansion,265.40113733993371
360,cus_1eea881c-5d44-11e6-bcb0-971169870a9c,2016-11-22,expansion,100.8882
1547,cus_305321f0-d90c-11e7-9a76-7fecaa1d6837,2019-01-18,expansion,14.910705712914064
1705,cus_4d16a0c0-c8e2-11e8-9c33-2b4db2ad42ee,2019-03-30,expansion,175.9473667741027
825,cus_86880328-c61c-11e6-b2cf-834980317d8a,2017-11-28,expansion,90.8208
1880,cus_e0d266fe-0ccd-11e8-8253-bfb616061f26,2019-07-20,expansion,52.929475048799745
1620,cus_b359dc3e-f576-11e7-9b13-43dbdf7a8835,2019-02-23,expansion,98.532
1849,cus_e83f3820-c882-11e7-b393-dfce24727bc1,2019-06-14,expansion,64.4742
1619,cus_56e8e114-dac0-11e7-b630-0f659d547dda,2019-02-22,expansion,25.0614
585,cus_b8e063e2-28c4-11e6-904c-5ba77172664a,2017-06-29,expansion,75.1842
1837,cus_9d0b9b8a-f484-11e8-a42d-13a9404fdf18,2019-06-12,expansion,12.307402368169448
1486,cus_b0d90628-e87b-11e6-93ea-cf96f1257ee0,2018-12-03,expansion,59.080169576860484
1836,cus_c8c87a1e-5644-11e9-83c2-939ab426a373,2019-06-10,expansion,139.0158
1543,cus_79c41abe-9d0a-11e5-b3e7-eb4011b2d29f,2019-01-11,expansion,107.1
1777,cus_173ed540-5ff0-11e8-88f0-ff87314a3620,2019-05-01,expansion,300.28973645441152
573,cus_544e3c3c-ec65-11e6-87e6-4feffacded01,2017-06-23,expansion,28.060200000000002
1413,cus_f37cdf2e-0a83-11e8-b170-472ec2584934,2018-10-30,expansion,228.74044493451149
209,cus_5ba15c06-daf2-11e5-a96f-2b8a70ed5e3f,2016-02-29,expansion,22.572663004004838
933,cus_accda274-c061-11e6-a23d-a78d8a9b1df9,2018-02-01,expansion,29.7738
934,cus_71a7d99c-3a2a-11e7-81f9-df8e9f9e2680,2018-02-01,expansion,29.84658331685868
1310,cus_d19e6016-cb11-11e5-bd10-63842a60005c,2018-09-10,expansion,59.976
1605,cus_7107c264-b83b-11e8-8cfe-77a1e9112f5c,2019-02-11,expansion,136.47587215374975
1257,cus_261436c4-b04f-11e7-beb8-1ff04cf2e974,2018-08-10,expansion,77.112
192,cus_2971019e-9d0a-11e5-b08c-5f2f9edd58df,2016-01-31,expansion,74.97
1116,cus_d47f4dc8-9e45-11e7-a653-cf79b36153e4,2018-05-24,expansion,74.97
1196,cus_58ba02bc-85aa-11e8-8a9e-534cac035620,2018-07-03,expansion,185.9256
1685,cus_32daace6-a3cd-11e7-a7ed-f3c18c6f4d70,2019-03-27,expansion,406.98
1687,cus_68241c48-b835-11e8-bb94-1f5cec367ffe,2019-03-27,expansion,99.900994149654309
1407,cus_f399c390-2938-11e8-ad34-dbd78ae369ae,2018-10-29,expansion,182.96284986857361
1953,cus_e6d5d3dc-94fa-11e8-a2d4-b7b9ed51b3a7,2019-08-24,expansion,74.97
860,cus_58b16856-5d8c-11e7-8189-535ed4209b5b,2017-12-20,expansion,56.296279367401041
1467,cus_4074ce94-b2e9-11e5-b9bc-336ee60ddf18,2018-11-26,expansion,84.3979288311116
1111,cus_58b16856-5d8c-11e7-8189-535ed4209b5b,2018-05-22,expansion,75.63282749794314
667,cus_f0b27da8-5598-11e7-80e8-5fdfee3cac41,2017-08-31,expansion,65.842170216656
668,cus_4917d298-46a0-11e7-8840-63a284eff87f,2017-08-31,expansion,74.97
1119,cus_b39390ac-beec-11e7-a79e-4fb4951351ab,2018-05-26,expansion,109.03747928265831
314,cus_4b959866-f7e1-11e5-bc9a-0f0392d9d0ed,2016-09-19,expansion,22.380015790283018
358,cus_dfaf1bf6-7358-11e6-ba60-dbd46d2218eb,2016-11-19,expansion,69.615
733,cus_74bf4332-63a6-11e6-9781-534ed6a1446f,2017-10-07,expansion,23.7762
1190,cus_44c4e45c-2628-11e8-a7d9-8bbe98fc0a10,2018-06-29,expansion,353.43
1870,cus_e3f1f8ba-9d13-11e7-86a9-af186008c336,2019-06-30,expansion,45.629115560587081
108,cus_6d416530-9d0a-11e5-a1a1-43657a3bbef1,2015-09-29,expansion,40.9122
658,cus_a2ed9410-6c7a-11e7-a846-7b0208dd06f7,2017-08-29,expansion,21.42
1617,cus_bf40c8a0-313a-11e8-b668-cff95971f0c2,2019-02-18,expansion,85.68
1954,cus_d81c8234-6375-11e8-9894-430185956285,2019-08-21,expansion,149.94
795,cus_0a32eef6-7e12-11e7-bf06-e3ce2bdba0ec,2017-11-13,expansion,49.4802
1318,cus_658fcfa6-6513-11e8-ba1b-5393b0f4e248,2018-09-17,expansion,321.3
1320,cus_e4dd2c82-a22f-11e8-80fb-f3e2d462c700,2018-09-17,expansion,32.13
694,cus_95f9e164-ce64-11e6-ac38-af70a90db5a0,2017-09-20,expansion,35.343
1655,cus_fca62262-c0e6-11e8-a4b6-43f3d87de4af,2019-03-10,expansion,42.4116
875,cus_c0934f72-a902-11e7-8f42-f7ebc93c6456,2017-12-29,expansion,89.28465094786786
660,cus_56f4a7c8-1bfd-11e8-aed3-ef30f3490188,2017-08-30,expansion,74.97
184,cus_ac4bab74-9d09-11e5-a6e7-8beb286404ef,2016-01-25,expansion,10.71
979,cus_3637f59c-bd6d-11e7-b922-3797e2fcb02f,2018-03-03,expansion,31.059
829,cus_e3f1f8ba-9d13-11e7-86a9-af186008c336,2017-11-30,expansion,28.697556956344076
266,cus_b30b6e4a-9d09-11e5-bd98-5f1ebb01e246,2016-06-23,expansion,32.13
336,cus_6e3bd812-9fda-11e5-9427-230f583604e0,2016-10-20,expansion,58.120808729894861
337,cus_8819a23c-9d0a-11e5-9cb2-5f8d78dd1901,2016-10-20,expansion,21.42
1037,cus_834db8f0-fbaa-11e7-afad-c3406499d12e,2018-04-13,expansion,39.630611971211877
791,cus_2ad1c39a-aa3b-11e6-9b61-9f45e2622ec6,2017-11-12,expansion,90.758876269613481
1756,cus_5357671e-38a8-11e8-a23e-a76a2bf6757a,2019-04-27,expansion,266.7269963346028
1174,cus_7fb1e840-3c93-11e8-a5d9-43875c72bfbb,2018-06-20,expansion,38.510403682040469
1699,cus_a236f9e6-c6f4-11e8-8987-2ff11b2620b1,2019-03-29,expansion,133.98997284311679
1464,cus_48ba91b4-2635-11e6-a567-87e7fa43c5d6,2018-11-25,expansion,234.13252387866936
1163,cus_a8652126-754b-11e8-9a49-1f190ead815a,2018-06-15,expansion,0.0
1861,cus_48feb8ba-0c4a-11e8-b9d1-2f3b1b170660,2019-07-15,expansion,0.0
1765,cus_4d16a0c0-c8e2-11e8-9c33-2b4db2ad42ee,2019-04-30,expansion,78.198829677378981
1766,cus_5f0354fa-4dfd-11e8-a3d1-27121a74cbaf,2019-04-30,expansion,707.094196804037
1769,cus_b7529538-884d-11e7-b0eb-c37c20601aac,2019-04-30,expansion,21.42
872,cus_88a3fc76-0f3b-11e7-9f78-6fb5e4af2da5,2017-12-25,expansion,85.68
1597,cus_bc3a0954-c589-11e7-9ccd-5bd8b1cab44b,2019-02-07,expansion,149.94
400,cus_95f9e164-ce64-11e6-ac38-af70a90db5a0,2017-01-19,expansion,70.4718
696,cus_1933b9f6-7bad-11e7-859f-2f6936d36042,2017-09-21,expansion,32.13
453,cus_4222b056-b713-11e6-9623-b3dc5c2a2927,2017-02-28,expansion,12.852
1291,cus_b45864e8-3ecc-11e9-b8b7-6bc3b2db1d9f,2018-08-30,expansion,32.13
847,cus_5fb3ed82-f300-11e6-9c27-375167b8d8cf,2017-12-15,expansion,69.4008
849,cus_5fb3ed82-f300-11e6-9c27-375167b8d8cf,2017-12-15,expansion,69.4008
1177,cus_435cd150-25fc-11e8-8b84-bfd1faf75eeb,2018-06-22,expansion,38.739141616339744
1021,cus_12cf4da4-e082-11e5-ae63-63401b76bb51,2018-03-30,expansion,74.735807872450877
425,cus_9b0b75fc-9cee-11e6-98b3-879ac777158a,2017-02-10,expansion,51.915322827436107
420,cus_63141bf8-eb47-11e5-a880-a3e7585f72ae,2017-02-10,expansion,52.658860683018865
395,cus_b7647d7e-b31f-11e6-a396-0fd29ffa7440,2017-01-12,expansion,10.9242
1104,cus_ddd34ede-abf6-11e6-83f3-13a7a2b3ad71,2018-05-16,expansion,96.39
1121,cus_f31712ba-5cec-11e7-a5ec-4f54981ef6be,2018-05-29,expansion,85.68
1588,cus_08f3ae84-ed76-11e8-ad1d-0b4ab6f3b30c,2019-02-04,expansion,43.639573971998054
321,cus_a83bb0d8-9d09-11e5-ab06-ff6653fcc7f0,2016-09-27,expansion,62.760600000000004
1297,cus_37d0c49e-6365-11e8-9fd5-8b61cb502479,2018-08-31,expansion,32.13
491,cus_56f3cc38-f641-11e5-8e19-4bb88fe264f6,2017-03-31,expansion,0.0
1528,cus_850e88ae-5cf3-11e8-8404-03338236550c,2018-12-31,expansion,25.877753588695942
1532,cus_c19ccbdc-4e39-11e8-82a9-2322150aa860,2019-01-01,expansion,192.85478357493372
1530,cus_fd99d63a-8d90-11e7-b626-b73d608b32b5,2019-01-01,expansion,2477.1301232194351
1910,cus_7762c684-b7c1-11e7-ae19-c75d420a834f,2019-07-16,expansion,310.659268620706
1312,cus_461eada4-30f7-11e8-a87b-27c4238ba478,2018-09-11,expansion,39.612920247713291
473,cus_503bf53e-cd08-11e6-893d-efae7558a0b5,2017-03-20,expansion,128.52
1045,cus_1dab7b44-0015-11e8-be0f-df5eead94851,2018-04-17,expansion,102.8324531925108
1048,cus_976bf016-d965-11e7-843a-2363dd12bc89,2018-04-17,expansion,38.562169947191549
1990,cus_4d03f88a-42f5-11e8-be71-177011ee38ae,2019-08-15,expansion,126.1638
1243,cus_9186778a-46e7-11e8-8735-4f7639c30f13,2018-08-02,expansion,27.171641268130738
1758,cus_32a8d27e-059e-11e8-9fc5-cf2d8adeb7b9,2019-04-29,expansion,51.3939278776774
1247,cus_d49d2eee-9b09-11e8-ab93-c3239eb2504e,2018-08-08,expansion,295.3818
719,cus_12cf4da4-e082-11e5-ae63-63401b76bb51,2017-09-30,expansion,42.748882103041907
1474,cus_d6baffb6-6806-11e8-ae7d-5760bb0880d0,2018-11-29,expansion,62.612538877066626
120,cus_766df9f2-9d0a-11e5-8b24-2346174db922,2015-10-16,expansion,43.0542
852,cus_8812a32a-cc05-11e7-bc52-dfaee0dddb57,2017-12-18,expansion,171.36
1092,cus_958091d8-9d0a-11e5-b46f-37d9cc9551b1,2018-05-04,expansion,47.124
611,cus_3201b4b4-4bbb-11e7-b3c0-272eb0856f8c,2017-07-21,expansion,171.36
788,cus_87866f1c-9f75-11e6-9265-139375931eec,2017-11-09,expansion,10.71
858,cus_f0b27da8-5598-11e7-80e8-5fdfee3cac41,2017-12-19,expansion,55.072447207240145
1964,cus_302ab34c-bad1-11e5-b4d4-03420841744f,2019-08-12,expansion,25.396048531350779
1966,cus_e575c446-89f8-11e8-b772-43566bfc5b03,2019-08-12,expansion,483.021
1770,cus_b106b720-a7ad-11e7-8827-53b9c3de8412,2019-06-01,expansion,182.2842
1820,cus_3852c5e6-dbfa-11e6-b28b-2f004aba8781,2019-06-01,expansion,104.74380000000001
1824,cus_623aa502-31f5-11e8-94ce-df1053e9aae3,2019-06-01,expansion,51.408
1832,15,2019-06-01,expansion,2282.293801164868
1833,15,2019-06-01,expansion,240.24145275419667
1156,cus_d6069b1a-4b57-11e7-8dcf-635344dd000f,2018-06-13,expansion,34.0578
1159,cus_720f461a-b061-11e7-9dab-eb335fcecdcf,2018-06-13,expansion,85.68
513,cus_67576240-de37-11e6-a417-379cc2af411d,2017-04-26,expansion,32.3442
786,cus_cda85064-60b3-11e7-a187-1b211964b0a1,2017-11-08,expansion,21.42
1668,cus_a8fd609a-17d9-11e9-a7ce-138a57e3eaa1,2019-03-18,expansion,36.502493275235565
1692,cus_f37cdf2e-0a83-11e8-b170-472ec2584934,2019-03-28,expansion,151.34106182295002
522,cus_7514ded6-9d0a-11e5-bb01-5714c444915a,2017-04-30,expansion,53.7642
966,cus_9e5ecf1e-a91e-11e7-8b5e-6716bceeb691,2018-02-27,expansion,139.23
426,cus_041644c4-d1d2-11e6-b92c-d3ec07e3944e,2017-02-12,expansion,139.39973968302581
227,cus_dae73f3e-9d09-11e5-9e32-efc2061ea443,2016-04-05,expansion,32.3442
1885,cus_b01da712-f49e-11e8-b7c3-bb84de187305,2019-07-01,expansion,91.612412678800553
1940,cus_cadbf586-5c01-11e7-b76f-ef9100607ba3,2019-07-01,expansion,1778.1458535313934
1888,cus_639ccb36-d0c0-11e8-95e3-f70e226c53e0,2019-07-01,expansion,74.97
67,cus_6a0af7be-9d0a-11e5-bfdf-3b5806611649,2015-07-30,expansion,21.6342
700,cus_ae1255a2-897b-11e6-bc1e-43ca52e5a524,2017-09-23,expansion,37.475458123770721
701,cus_3d8b0e7c-4d21-11e7-959d-cb3695117c14,2017-09-23,expansion,32.13
1453,cus_a58ff318-4710-11e8-b065-7b1036a297a2,2018-11-20,expansion,39.612920247713291
910,cus_7bdfcfbc-9ca1-11e7-8bf4-6b10edc3649e,2018-01-19,expansion,110.8646876302026
1920,cus_cbf4ea7c-3c07-11e8-8833-67a6636f9892,2019-08-03,expansion,74.97
1381,cus_5f2a9462-9591-11e8-b23f-e717e154f206,2018-10-14,expansion,62.594607863191911
1535,cus_b7e144ee-e1a4-11e7-be5b-2346c4673b49,2019-01-04,expansion,21.42
1651,cus_3e8d8a04-b224-11e6-b9fa-87161308a976,2019-03-08,expansion,107.3142
1809,cus_f1c39068-33b3-11e6-aa47-1716dcbfa083,2019-05-20,expansion,38.684416789976005
1810,cus_658fcfa6-6513-11e8-ba1b-5393b0f4e248,2019-05-20,expansion,549.6372
1300,cus_ad16009c-8c34-11e7-a5d3-87353f4c7fa0,2018-09-02,expansion,107.1
718,cus_48102e9e-55e2-11e7-b561-2f0c9f1ff435,2017-09-29,expansion,32.13
547,cus_532e18a0-99cb-11e6-ba59-bb5258b28322,2017-05-31,expansion,10.71
1747,cus_7fb1e840-3c93-11e8-a5d9-43875c72bfbb,2019-04-20,expansion,50.859406462748105
1365,cus_a595544e-43ae-11e8-93b5-f3058cf8db70,2018-10-03,contraction,-103.51101435478377
1366,cus_f7240830-a7f2-11e7-8526-af8f48ad40c7,2018-10-03,contraction,-50.923877870252063
1732,cus_79c41abe-9d0a-11e5-b3e7-eb4011b2d29f,2019-04-11,contraction,-53.55
1510,cus_d50a0c26-052b-11e9-8edc-b32382411e80,2018-12-21,contraction,-11.8756831250297
1373,cus_74bf4332-63a6-11e6-9781-534ed6a1446f,2018-10-08,contraction,-25.704
1446,cus_261436c4-b04f-11e7-beb8-1ff04cf2e974,2018-11-14,contraction,-48.4092
1444,cus_0a32eef6-7e12-11e7-bf06-e3ce2bdba0ec,2018-11-13,contraction,-17.136
1371,cus_834db8f0-fbaa-11e7-afad-c3406499d12e,2018-10-07,contraction,-39.630611971211877
122,cus_7ab0a884-9d0a-11e5-943c-775ceaa2bc4a,2015-10-20,contraction,-14.1372
123,cus_92bbbf36-9d0a-11e5-925c-a70a5743e750,2015-10-20,contraction,-46.053
1881,cus_4f3946d4-7dfe-11e8-9811-931d713485b5,2019-06-29,contraction,-94.936597717109436
377,cus_dfaf1bf6-7358-11e6-ba60-dbd46d2218eb,2016-12-19,contraction,-69.615
593,cus_4b959866-f7e1-11e5-bc9a-0f0392d9d0ed,2017-07-01,contraction,-22.380015790283018
999,cus_56e8e114-dac0-11e7-b630-0f659d547dda,2018-03-21,contraction,-81.8244
1266,cus_0fecb720-37dd-11e8-b1ec-674ba8dce4cc,2018-08-16,contraction,-90.313360024548828
1211,cus_4d03f88a-42f5-11e8-be71-177011ee38ae,2018-07-17,contraction,-126.1638
814,cus_b30b6e4a-9d09-11e5-bd98-5f1ebb01e246,2017-11-22,contraction,-32.3442
1198,cus_d2851568-30d8-11e8-be57-2b061f9c68b5,2018-07-06,contraction,-39.612920247713291
1199,cus_3852c5e6-dbfa-11e6-b28b-2f004aba8781,2018-07-06,contraction,-53.55
1200,cus_50730d4e-a33d-11e5-805e-cfd7b27b7877,2018-07-06,contraction,-69.615
1343,cus_8ac35576-8833-11e7-94ed-372c3951b46f,2018-09-25,contraction,-52.383564905270731
1927,cus_2a704baa-43d7-11e9-abec-f72827d7a095,2019-07-27,contraction,-88.6455340586227
674,cus_2d1016a4-ccee-11e6-8ee4-87fa2b4aeca6,2017-09-01,contraction,-209.11864917900482
492,cus_1c77f484-3ea9-11e6-b4eb-739e5c803ccb,2017-04-01,contraction,-27.786385852840834
823,cus_6c0a3ad4-575d-11e7-a565-f3b32a5c5542,2017-11-26,contraction,-32.13
1549,cus_de946846-8ba1-11e6-ba24-f784fe364cdd,2019-01-18,contraction,-34.272
1433,cus_03b82838-88df-11e8-aa46-73e37ef6c873,2018-11-06,contraction,-13.487957181088316
826,cus_23856108-08b6-11e7-84d4-4ba15534f987,2017-11-28,contraction,-21.42
1839,cus_f662f7a8-3cd0-11e8-aa76-5f29eebca8d8,2019-06-10,contraction,-5.7834
1772,cus_a63d185a-545b-11e9-a054-df74699e931e,2019-05-01,contraction,-141.83647358284739
722,cus_a11cc2de-a054-11e6-b586-e7a654a9e57c,2017-10-01,contraction,-49.806582535354174
993,cus_62b94334-9796-11e7-8a2e-1f166526d8db,2018-03-15,contraction,-151.83951229885872
1950,cus_bf40c8a0-313a-11e8-b668-cff95971f0c2,2019-07-19,contraction,-85.68
1041,cus_5fb3ed82-f300-11e6-9c27-375167b8d8cf,2018-04-15,contraction,-48.195
870,cus_0aaceea8-83fa-11e6-aeb6-2f6242b00752,2017-12-24,contraction,-31.13372093023256
1682,cus_88a3fc76-0f3b-11e7-9f78-6fb5e4af2da5,2019-03-25,contraction,-42.84
138,cus_70e50908-9d0a-11e5-87cd-939ea1371c94,2015-11-02,contraction,-46.053
655,cus_36429648-3c34-11e6-aa18-e74e607159ff,2017-08-28,contraction,-31.180691378698956
1023,cus_7edf042a-b7ff-11e7-9332-e7b24a7f3c52,2018-03-31,contraction,-20.984608811906352
672,cus_888766b0-4c8f-11e7-b7a4-1f24bf89674e,2017-08-31,contraction,-21.42
472,cus_56f3cc38-f641-11e5-8e19-4bb88fe264f6,2017-03-17,contraction,-410.50120218789948
118,cus_16420406-9d0a-11e5-b008-1b455d86480d,2015-10-15,contraction,-46.053
419,cus_901132f2-8b11-11e6-929d-5f03add8da90,2017-02-09,contraction,-29.89064041579655
66,cus_2971019e-9d0a-11e5-b08c-5f2f9edd58df,2015-07-28,contraction,-21.42
599,cus_12cf4da4-e082-11e5-ae63-63401b76bb51,2017-07-06,contraction,-12.854558954061552
109,cus_79c41abe-9d0a-11e5-b3e7-eb4011b2d29f,2015-09-30,contraction,-46.4814
1961,cus_995237cc-3496-11e9-891b-d303eec9bba0,2019-08-13,contraction,-12.852
866,cus_ae1255a2-897b-11e6-bc1e-43ca52e5a524,2017-12-23,contraction,-70.77864857642831
399,cus_95f9e164-ce64-11e6-ac38-af70a90db5a0,2017-01-19,contraction,-74.7558
848,cus_5fb3ed82-f300-11e6-9c27-375167b8d8cf,2017-12-15,contraction,-69.4008
423,cus_9b0b75fc-9cee-11e6-98b3-879ac777158a,2017-02-10,contraction,-25.957661413718053
1589,cus_ad16009c-8c34-11e7-a5d3-87353f4c7fa0,2019-02-04,contraction,-42.84
168,cus_bfdf95ba-9d09-11e5-a704-b74dde6cec98,2015-12-23,contraction,-46.053
1599,cus_d49d2eee-9b09-11e8-ab93-c3239eb2504e,2019-02-08,contraction,-38.556
357,cus_028aa684-9d0a-11e5-a2be-a3babe3be0f7,2016-11-17,contraction,-32.13
1248,cus_d49d2eee-9b09-11e8-ab93-c3239eb2504e,2018-08-08,contraction,-69.615
34,cus_ec9d70cc-9d09-11e5-a79c-cbf50fedc1dd,2015-05-16,contraction,-14.994
564,cus_cbda8eb6-2f51-11e7-8cff-83e6d4541c46,2017-06-17,contraction,-21.42
1693,cus_32a8d27e-059e-11e8-9fc5-cf2d8adeb7b9,2019-03-28,contraction,-26.0585292605912
1695,cus_77a33122-9c49-11e6-a165-c34d3b1c0b5c,2019-03-28,contraction,-42.84
1595,cus_3852c5e6-dbfa-11e6-b28b-2f004aba8781,2019-02-06,contraction,-53.55
427,cus_041644c4-d1d2-11e6-b92c-d3ec07e3944e,2017-02-12,contraction,-139.39973968302581
1666,cus_3dbaa4be-a0a6-11e8-9fe6-239abd25696b,2019-03-16,contraction,-42.84
1745,cus_7bdfcfbc-9ca1-11e7-8bf4-6b10edc3649e,2019-04-19,contraction,-94.234984485672214
595,cus_324c175c-fe95-11e6-8ab5-3f5a26166921,2017-07-03,contraction,-22.612232941560112
691,cus_84e3c4f4-bb86-11e5-8c38-3f8d9d6b1583,2017-09-19,reactivation,51.321326274701505
591,cus_a9544b4c-52a2-11e7-afb8-d32e91fc0d62,2017-06-30,reactivation,144.585
461,cus_ee901c7e-37bc-11e6-be41-ff3e080a1df2,2017-03-07,reactivation,64.474027983293354
1868,cus_1f6a0f14-2d1e-11e8-911a-bf44fd197a25,2019-06-27,reactivation,118.57467460815511
414,cus_b0d90628-e87b-11e6-93ea-cf96f1257ee0,2017-02-01,reactivation,15.629674491232935
1132,cus_7b832d1e-805f-11e8-aa3c-bf6f67d8c932,2018-05-31,reactivation,109.18841859692418
583,cus_97ddff42-9d0a-11e5-b1df-ab047091c0f1,2017-06-28,reactivation,321.0858
992,cus_224cb366-837e-11e7-9cea-a3ab4736b293,2018-03-15,reactivation,235.4058
106,cus_7e4f9482-9d0a-11e5-bc1e-db319fa0022b,2015-09-28,reactivation,107.1
1181,cus_34256f6c-25da-11e7-8a29-9736339a574f,2018-06-27,reactivation,57.834
874,cus_4ce2a826-e4c0-11e7-8010-b7d01d02a209,2017-12-28,reactivation,76.8978
308,cus_c34861f6-5ec8-11e6-9af9-1bd0a48d0bb9,2016-09-08,reactivation,52.587203429777112
1031,cus_6c988d90-f9f4-11e7-a733-23e285f4189e,2018-04-10,reactivation,76.867258761401814
921,cus_5d8219b0-5586-11e7-a28e-4b7a07d8f8f5,2018-01-29,reactivation,75.707476913911222
,,2016-10-03,,
,,2017-04-11,,
,,2015-08-02,,
,,2015-03-04,,
,,2015-03-05,,
,,2017-03-05,,
,,2018-11-10,,
,,2015-04-11,,
,,2017-08-02,,
,,2017-08-03,,
,,2015-04-12,,
,,2015-03-06,,
,,2019-03-03,,
,,2016-10-02,,
,,2015-03-07,,
,,2016-08-29,,
,,2015-08-03,,
,,2016-11-12,,
,,2015-03-08,,
,,2015-08-04,,
,,2015-01-30,,
,,2015-04-13,,
,,2015-09-12,,
,,2017-03-02,,
,,2015-05-20,,
,,2016-10-05,,
,,2015-01-31,,
,,2017-04-10,,
,,2015-04-14,,
,,2015-10-28,,
,,2017-03-04,,
,,2017-10-29,,
,,2016-12-21,,
,,2016-12-20,,
,,2016-11-13,,
,,2016-10-06,,
,,2016-10-09,,
,,2015-03-02,,
,,2015-03-03,,
,,2018-10-04,,
,,2017-10-25,,
,,2016-12-22,,
,,2018-11-11,,
,,2016-07-15,,
,,2017-05-28,,
,,2016-03-24,,
,,2016-08-22,,
,,2015-04-10,,
,,2016-06-07,,
,,2016-06-08,,
,,2016-07-14,,
,,2016-08-21,,
,,2016-03-27,,
,,2018-11-18,,
,,2016-07-17,,
,,2017-09-17,,
,,2017-05-25,,
,,2018-11-17,,
,,2017-04-19,,
,,2016-03-25,,
,,2016-02-19,,
,,2018-11-16,,
,,2016-07-16,,
,,2016-03-29,,
,,2018-10-09,,
,,2018-12-22,,
,,2017-08-06,,
,,2017-04-16,,
,,2016-08-25,,
,,2018-06-10,,
,,2016-07-19,,
,,2016-03-26,,
,,2017-08-08,,
,,2016-03-28,,
,,2017-08-04,,
,,2017-04-14,,
,,2016-07-18,,
,,2017-05-20,,
,,2016-08-28,,
,,2017-03-08,,
,,2017-08-05,,
,,2017-09-12,,
